,id,X.x,name,position,office,region,year,income,income_family,income_salary,income_salary_family,income_teaching,income_teaching_family,income_royalties,income_royalties_family,income_dividents,income_dividents_family,income_help,income_help_family,income_gifts,income_gifts_family,bank_deps,bank_deps_family,flat_area,flat_area_family,house_area,house_area_family,land_area,land_area_family,cars,cars_family,cars_cargo,cars_cargo_family,cars_info,cars_family_info,cars_info_year,cars_family_info_year,car_name_similarity,title,car_price_usd,st_error,r_sq
56,140,9833,"Тропак Олександра Василівна",Суддя,"Загальний апеляційний суд","Львівська область",2013,227649,0,182622,0,0,0,0,0,512,0,12617,0,0,0,0,0,50.5,0,26.55,0,0,0,1,0,0,0,"Volkswagen,Golf;;",;;,2007;;,;;,1,"Volkswagen Golf V",10617.5714285714,285.35467666156,0.33864232977256
57,142,3450,"Потьомкіна Наталія Павлівна","Головний спеціаліст відділу координаціі міжнародного співробництва з органами місцевого самоврядування Департаменту міжнародного співробництва та взаємодіі з міжнародними фінансовими організаціями","Міністерство регіонального розвитку, будівництва та житлово-комунального господарства","Загальнодержавний регіон",2013,7098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,3,0,0,0,"Mazda,626;ВАЗ,2105;Volkswagen,Passat B4",;;,1999;1992;1996,;;,0.92307692307692,"Volkswagen Passat B4 B4",4641.89855072464,152.208845519569,0.01838724243147
58,142,3450,"Потьомкіна Наталія Павлівна","Головний спеціаліст відділу координаціі міжнародного співробництва з органами місцевого самоврядування Департаменту міжнародного співробництва та взаємодіі з міжнародними фінансовими організаціями","Міністерство регіонального розвитку, будівництва та житлово-комунального господарства","Загальнодержавний регіон",2013,7098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,3,0,0,0,"Mazda,626;ВАЗ,2105;Volkswagen,Passat B4",;;,1999;1992;1996,;;,1,"Mazda 626",5360.81898449295,57.7587326914944,0.7463829329233
59,142,3450,"Потьомкіна Наталія Павлівна","Головний спеціаліст відділу координаціі міжнародного співробництва з органами місцевого самоврядування Департаменту міжнародного співробництва та взаємодіі з міжнародними фінансовими організаціями","Міністерство регіонального розвитку, будівництва та житлово-комунального господарства","Загальнодержавний регіон",2013,7098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,3,0,0,0,"Mazda,626;ВАЗ,2105;Volkswagen,Passat B4",;;,1999;1992;1996,;;,1,"ВАЗ 2105",1317.7492679813,29.9756518923159,0.13500337611189
60,1430,625,"Палагнюк Володимир Миколайович",Голова,"Державна пенітенціарна служба","Загальнодержавний регіон",2013,193347,0,16091,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,238,0,0,0,1,0,0,0,"Hyundai,Tucson;;",;;,2008;;,;;,1,"Hyundai Tucson",12237.7183673469,111.256996916085,0.35245329913334
61,1440,3521,"Бондар Михайло Сергійович",Суддя,"Загальний апеляційний суд","Запорізька область",2013,305090,95049,286550,0,0,0,0,0,0,95049,0,0,0,0,0,0,0,89.7,0,103,0,0,1,0,0,0,"Chevrolet Aveo;;",;;,2006;;,;;,1,"Chevrolet Aveo",5525.1935483871,61.9768313711274,0.60226401013784
62,1453,6659,"Хопта Сергій Федорович",Суддя,"Вищий спеціалізований суд з розгляду цивільних і кримінальних справ","Загальнодержавний регіон",2013,377754,48500,377754,48500,0,0,0,0,0,0,0,0,0,0,0,0,141.8,178.9,36.1,0,0,0,1,0,0,0,"Toyota,Land Cruiser Prado;;",;;,2013;;,;;,1,"Toyota Land Cruiser Prado",47030.3454790615,444.354878212004,0.84409593528493
63,1459,12913,"Третяк Надія Володимирівна","Начальник відділу представництва інтересів держави в іноземних судах Управління представництва інтересів держави в міжнародних та іноземних судах Департаменту Судової работи","Міністерство юстиції","Загальнодержавний регіон",2013,27780,63102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.6,0,0,0,0,1,0,0,0,"Toyota,Avensis;;",;;,2008;;,;;,1,"Toyota Avensis",12943.8151353634,164.249087832592,0.87511240591269
64,1462,531,"Горішній Іван Якович","Головний спеціаліст відділу взаємодії з Державною пенітенціарною службою України Управління взаємодії з Державними службами України Департаменту взаємодії з органами влади.","Міністерство юстиції","Загальнодержавний регіон",2013,187630,87640,81682,49460,0,0,0,0,0,0,7536,4100,0,0,0,0,86,0,0,0,0,0,1,0,0,0,"Skoda,Octavia;;",;;,2008;;,;;,0.92307692307692,"Skoda Octavia A5",11398.8599600762,117.847026272544,0.54545272555537
65,1468,3585,"Кравченко Ірина Валеріївна","Помічниця міністра юстиції України","Міністерство юстиції","Загальнодержавний регіон",2013,0,18317.69,0,18317.69,0,0,0,0,0,0,0,0,0,0,0,0,214.2,44.3,0,210.1,0,0,2,0,0,0,"Mazda,3;Infinity,FX35;",;;,2006;2007;,;;,1,"Mazda 3",9064.77981651376,136.738349373281,0.80005991018137
66,148,12807,"Степанова Людмила Валеріївна",Суддя,"Господарський місцевий суд","Одеська область",2013,182986,30724,169068,29523,0,0,0,0,0,0,11470,1201,0,0,0,0,60.3,0,0,0,0,0,1,1,0,0,"Mercedes-Benz,ML 320;;","Honda,Accord;;",2008;;,2008;;,1,"Mercedes-Benz ML 320",28931.3784961895,573.868343054147,0.89714580027576
67,1486,9712,"Ільків Христина Романівна","Головний спеціаліст відділу інтелектуальної власності та електронного документообігу Управління цивільного законодавства та підприємницької діяльності Департаменту цивільного, фінансового законодавства та законодавства з питань земельних відносин","Міністерство юстиції","Загальнодержавний регіон",2013,77497,278795,77497,278795,0,0,0,0,0,0,0,0,0,0,0,0,68.68,66.6,0,0,0,0,1,1,0,0,"Mitsubishi,Space Star;;","Mitsubishi,Space Star;;",2004;;,2004;;,1,"Mitsubishi Space Star",6226.56097560976,110.66908058812,0.15371862360064
68,1495,3604,"Свида Леонід Іванович",Суддя,"Адміністративний місцевий суд","Одеська область",2013,242541,271023,191527,0,0,0,0,0,0,0,0,0,0,0,0,0,145.6,67.6,316.2,0,0,0,1,1,0,0,"Mitsubishi,Lancer;;","Honda,Civic;;",2006;;,2007;;,1,"Mitsubishi Lancer X",8964.3431261863,229.318344545424,0.45767890583272
69,1511,9707,"Романюк Анатолій Володимирович","Начальник Семенівського районного управління юстиції Чернігівської області","Міністерство юстиції","Чернігівська область",2013,92420,40581,45454,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,105.5,0,0,0,1,0,0,0,"Kia,Magentis;;",;;,2008;;,;;,1,"Kia Magentis",10175.4210526316,152.772330750874,0.59073856261709
70,1524,3531,"Осоцький Ігор Іванович",Суддя,"Загальний апеляційний суд","Запорізька область",2013,253280.24,35329.61,253280.24,35329.61,0,0,0,0,0,0,0,0,0,0,0,0,57.28,78.01,0,0,0,0,1,0,0,0,"Kia,Rio;;",;;,2013;;,;;,1,"Kia Rio",12500.5302365851,99.5529624506589,0.77617551671351
71,1527,9864,"Цісельський Олег Володимирович",Суддя,"Господарський місцевий суд","Одеська область",2013,194233,498917,182763,70850,0,0,0,0,0,67,11470,0,0,0,0,11000,0,88,0,0,0,0,1,1,0,0,"Honda,Accord;;","Acura,MDX;;",2007;;,2008;;,0.76923076923077,"Honda Accord 2.4I S",13139.6388362431,96.3048823018889,0.90437258433256
72,1535,653,"Кочетов Леонід Глібович",Суддя,"Загальний апеляційний суд","Житомирська область",2013,262109,28802,249491,27018,0,0,0,0,1,0,12617,1784,0,0,0,0,69.08,0,0,0,0,0,1,1,0,0,"Hyundai,Tucson;;","Daewoo,Matiz;;",2011;;,2007;;,1,"Hyundai Tucson",14655.4212938511,234.83091620964,0.35245329913334
73,1547,6642,"Лісіцина Алла Іванівна",Суддя,"Загальний апеляційний суд","Луганська область",2013,527173,0,263542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.9,48.6,0,0,0,1,1,0,0,"Ford,Focus;;","ВАЗ,2121;;",2005;;,1980;;,1,"Ford Focus",7202.57048129007,158.96690786558,0.68927380214078
74,155,9750,"Цугель Ігор Миколайович",Суддя,"Загальний апеляційний суд","Хмельницька область",2013,260700,95502,237993,93607,0,0,0,0,21957,29,0,0,0,0,0,0,65,0,0,0,0,0,2,0,0,0,"Mazda,6;ВАЗ,21063;",;;,2008;1984;,;;,1,"Mazda 6",13600.7728869101,132.825662808378,0.84463551046097
75,1550,719,"Бойченко Сергій Анатолійович","Старший оперуповноважений ВОВС ГУБОЗ","Міністерство внутрішніх справ","Загальнодержавний регіон",2013,63619.3,0,57619.79,0,0,0,0,0,0,0,5907,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Hyundai,Tucson;;",;;,2007;;,;;,1,"Hyundai Tucson",11532.7103448276,144.619339668269,0.35245329913334
76,1565,3605,"Безверхий Олександр Михайлович","Суддя, заступник голови апеляційного суду Сумської області.","Загальний апеляційний суд","Сумська область",2013,381741,23460,306663,0,0,0,0,0,0,0,0,0,0,0,0,0,106.7,0,0,32.1,0,0,1,0,0,0,"Nissan,Almera;;",;;,2007;;,;;,1,"Nissan Almera",7606.65551527417,73.0405549705523,0.73895135135935
77,1581,6744,"Геращенко Ігор Володимирович",Суддя,"Апеляційний адміністративний суд","Донецька область",2013,325002.48,97658.3,237250.48,77650.36,0,0,0,0,0,9485,12617,0,0,0,0,0,92,27,0,0,0,0,1,0,0,0,"Nissan,Teana;;",;;,2008;;,;;,0.88888888888889,"Nissan Teana jm",15831.86,290.050949403102,0.74015685302046
78,1591,615,"Забродський Михайло Іванович",Суддя,"Загальний апеляційний суд","Житомирська область",2013,343097.59,0,264147.54,0,0,0,0,0,8624.57,0,12617,0,0,0,0,0,117.26,0,0,0,0,0,1,0,0,0,"Skoda,Octavia;;",;;,2007;;,;;,0.92307692307692,"Skoda Octavia A5",10540.8740418846,103.782765160378,0.54545272555537
79,1629,6627,"Кантюхова Людмила Робертівна","Головний спеціаліст відділу представництва інтересів міністерства юстиції в судах України Управління представництва інтересів держави в судах України Департаменту судової роботи","Міністерство юстиції","Загальнодержавний регіон",2013,72645,33950,65231,33950,0,0,0,0,0,0,7414,0,0,0,0,0,23,23,0,0,0,0,1,0,0,0,"Daewoo Lanos;;",;;,2009;;,;;,1,"Daewoo Lanos",4763.59560290181,29.2699144348383,0.37419210694288
80,1631,3561,"Ковальчук Микола Сарафіонович","Начальник Ковельського міськрайонного управління юстиції Волинської області","Міністерство юстиції","Волинська область",2013,90711,1160,46099,1160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.3,117.8,0,0,1,0,0,0,"ВАЗ,2107;;",;;,2009;;,;;,1,"ВАЗ 2107",3046.95309018669,34.597746158158,0.59433874114721
81,1636,9768,"Танцюра Катерина Олексіївна",Суддя,"Адміністративний місцевий суд","Одеська область",2013,186145.31,437460,182365.31,0,0,0,0,0,0,0,0,0,0,0,0,122850,261.5,468.1,308.1,0,0,0,1,3,0,0,"Lexus,IS;;","Volkswagen,Transporter;Jeep,Wrangler;Volkswagen,Touareg",2007;;,2007;2008;2011,1,"Lexus IS",18433.4308975778,637.280218847829,0.81049936267795
82,1639,12921,"Малинін Віктор Володимирович",Суддя,"Вищий адміністративний суд","Загальнодержавний регіон",2013,353803.83,0,337497.16,0,0,0,0,0,0,0,13764,0,0,0,0,0,139,131.3,0,293.6,0,0,1,1,0,0,"Lexus,GX;;","Mitsubishi,Colt;;",2010;;,2007;;,1,"Lexus GX",44495.2681289452,690.539438752867,0.92309101426444
83,1645,583,"Бондарчук Юрій Теофілович","Начальник Територіальної державної інспекції з питань праці у Волинській області","Державна інспекція з питань праці","Волинська область",2013,132711,170572,63877,159102,0,0,0,0,0,0,5782,11470,0,0,0,0,0,68.8,64.6,0,0,0,1,0,0,0,"ВАЗ,21121;;",;;,2005;;,;;,0.85714285714286,"ВАЗ 2112",3605.63151666211,66.5706429155002,0.20579111202965
84,1654,6657,"Жолудько Людмила Дмитрівна",Суддя,"Загальний апеляційний суд","Тернопільська область",2013,303948,0,240894,0,0,0,0,0,0,0,0,0,0,0,0,0,98.5,0,0,0,0,0,1,0,0,0,"Kia,Picanto;;",;;,2008;;,;;,0.70588235294118,"Kia Picanto 1.2MPI",7268.78309091861,143.720551807712,0.90224831045804
85,1656,6745,"Григорусь Наталя Йосипівна",Суддя,"Загальний апеляційний суд","Житомирська область",2013,251495.48,5310.6,230049.48,0,0,0,0,0,0,0,12617,0,0,0,0,0,69.88,69.88,0,0,0,0,1,0,0,0,"Mitsubishi,Lancer;;",;;,2008;;,;;,1,"Mitsubishi Lancer X",10097.6445182724,76.8931549522424,0.45767890583272
86,1676,12780,"Рудяк Андрій Володимирович",Суддя,"Загальний апеляційний суд","Миколаївська область",2013,324682,13848,256113,0,0,0,0,0,0,0,0,0,0,0,0,0,68.7,136.4,0,0,0,0,1,0,0,0,"Honda,Accord;;",;;,2007;;,;;,0.76923076923077,"Honda Accord 2.4I S",13139.6388362431,96.3048823018889,0.90437258433256
87,1691,12922,"Амелін Вячеслав Іванович",Суддя,"Вищий спеціалізований суд з розгляду цивільних і кримінальних справ","Загальнодержавний регіон",2013,501061,0,256174,0,0,0,0,0,7,0,0,0,0,0,0,0,212.1,0,0,0,0,0,2,0,0,0,"Mitsubishi,Outlander XL;Hyundai,Santa Fe;",;;,2008;2013;,;;,0.53333333333333,"Hyundai Santa FE 2.2 CRDI",31411.80900846,266.929942246006,0.90181426677885
88,1691,12922,"Амелін Вячеслав Іванович",Суддя,"Вищий спеціалізований суд з розгляду цивільних і кримінальних справ","Загальнодержавний регіон",2013,501061,0,256174,0,0,0,0,0,7,0,0,0,0,0,0,0,212.1,0,0,0,0,0,2,0,0,0,"Mitsubishi,Outlander XL;Hyundai,Santa Fe;",;;,2008;2013;,;;,1,"Mitsubishi Outlander XL",15292.1465517241,181.071088191319,0.41610164680738
89,1706,9773,"Головань Оксана Вікторівна",Суддя,"Адміністративний місцевий суд","м. Київ",2013,217769,0,179855,0,0,0,0,0,9944,0,11470,0,0,0,0,0,44.3,0,0,0,0,0,1,0,0,0,"Kia,Rio;;",;;,2011;;,;;,1,"Kia Rio",9940.70407547803,149.662871095017,0.77617551671351
90,1713,3563,"Щавінський Віталій Романович",Суддя,"Адміністративний місцевий суд","м. Київ",2013,219918.71,76224,184672.55,70674,23683.19,0,0,0,69,0,11470,5550,0,0,0,0,100,0,0,0,0,0,1,1,0,0,"Opel,Insignia;;","Nissan,Micra;;",2013;;,2007;;,0.60869565217391,"Opel Insignia sport  tourer",21153.120766214,627.568718554497,0.22117062475475
91,1716,3590,"Юхно Ірина Валеріївна",Суддя,"Адміністративний місцевий суд","Дніпропетровська область",2013,189746,0,189746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Mitsubishi,Pajero Wagon;;",;;,2008;;,;;,0.9,"Mitsubishi Pajero Wagon 3.2",20868.235048444,179.004105548922,0.86620271828261
92,1719,718,"Дурасова Юлія Володимирівна",Суддя,"Апеляційний адміністративний суд","Дніпропетровська область",2013,196197.4,0,183580,0,367.4,0,0,0,0,0,12617,0,0,0,0,0,120,0,0,0,0,0,1,0,0,0,"Hyundai,Getz;;",;;,2007;;,;;,1,"Hyundai Getz",7155.66666666667,96.2571243135029,0.42968779961199
93,1733,6736,"Багряк Андрій Степанович","Начальник Головного управління юстиції","Міністерство юстиції","Львівська область",2013,97662,24628,84144,24628,0,0,0,0,0,0,13518,0,0,0,0,0,358.8,358.8,0,0,0,0,1,1,0,0,"Mercedes-Benz,S-550;;","Audi,Q7;;",2007;;,2013;;,0.5,"Mercedes-Benz GL 550",29972,3418.54158735733,0.96310354689669
94,174,12846,"Луганська Валентина Миколаївна",Суддя,"Загальний апеляційний суд","Луганська область",2013,35508.29,452350.56,6820.8,254513.55,0,0,0,0,2654.32,18815.77,0,0,24,24,0,0,80.5,80.5,81.3,204.7,0,0,1,2,0,0,"Toyota,Yaris;;","ГАЗ,21;Mitsubishi,Pajero;",2007;;,1968;2010;,0.57142857142857,"Toyota Yaris газ 4",8551.67206686222,217.751927887338,0.72107741095148
95,1747,12972,"Свінціцька Олена Петрівна",Суддя,"Загальний апеляційний суд","Київська область",2013,225078,0,213608,0,0,0,0,0,0,0,11470,0,0,0,0,0,108,0,0,0,0,0,1,0,0,0,"Mazda,3;;",;;,2005;;,;;,1,"Mazda 3",8403.86568251384,123.041437745381,0.80005991018137
96,1754,805,"Кармазина Тетяна Миколаівна",Суддя,"Адміністративний місцевий суд","Кіровоградська область",2013,201733,128792,190926,25738,0,0,0,0,0,0,0,0,0,0,0,0,0,65.71,0,0,0,0,1,0,0,0,"Mitsubishi,Outlander;;",;;,2013;;,;;,1,"Mitsubishi Outlander",23526.1318666417,259.210154896806,0.87343429019931
